"title","address","info","totalPrice","totalSellCount","unitPrice"
"莲怡园一区","丰台
       六里桥 
              /塔楼/板楼/塔板结合
                  / 1996年建成","30天成交2套
      |2套正在出租","63549元/m2","6套",""
"成寿寺中路16号院","丰台
       宋家庄 
              /塔板结合
                  / 2008年建成","共6个户型
        |
            30天成交0套
      |0套正在出租","63834元/m2","1套",""
"枫竹苑二区","丰台
       马家堡 
              /板楼
                  / 2003年建成","共104个户型
        |
            30天成交0套
      |5套正在出租","63914元/m2","8套",""
"庄维多摩市二期","丰台
       七里庄 
              /塔楼/板楼/塔板结合
                  / 2004年建成","30天成交0套
      |1套正在出租","63960元/m2","2套",""
"润景家园","丰台
       马家堡 
              /塔楼/板楼/塔板结合
                  / 2005年建成","30天成交1套
      |3套正在出租","64021元/m2","7套",""
"东滨河路2号院","丰台
       北京南站 
              /板楼/塔板结合
                  / 1997年建成","共61个户型
        |
            30天成交0套
      |1套正在出租","64110元/m2","6套",""
"开阳里四区","丰台
       北京南站 
              /板楼
                  / 1985年建成","30天成交1套
      |0套正在出租","64111元/m2","9套",""
"翠林一里","丰台
       北京南站 
              /塔楼/板楼/塔板结合
                  / 1996年建成","共159个户型
        |
            30天成交0套
      |1套正在出租","64123元/m2","10套",""
"筑梦园","丰台
       刘家窑 
              /板楼/塔板结合
                  / 2004年建成","30天成交0套
      |2套正在出租","64204元/m2","4套",""
"芳群园三区","丰台
       方庄 
              /塔楼/板楼/塔板结合
                  / 1991年建成","共164个户型
        |
            30天成交0套
      |3套正在出租","64409元/m2","13套",""
"开阳里三区","丰台
       北京南站 
              /塔楼/板楼
                  / 1984年建成","30天成交2套
      |3套正在出租","64586元/m2","12套",""
"玉林东里三区","丰台
       右安门外 
              /板楼
                  / 1980年建成","30天成交0套
      |6套正在出租","64664元/m2","16套",""
"草桥东路16号楼","丰台
       草桥 
              /板楼
                  / 1999年建成","30天成交0套
      |0套正在出租","64693元/m2","0套",""
"远洋自然","丰台
       大红门 
              /板楼/塔板结合/平房
                  / 2001年建成","共293个户型
        |
            30天成交3套
      |8套正在出租","64979元/m2","15套",""
"西安街4号院","丰台
       北大地 
              /板楼
                  / 1989年建成","30天成交0套
      |0套正在出租","64985元/m2","1套",""
"世华水岸F区","丰台
       赵公口 
              /塔楼/板楼
                  / 2009年建成","30天成交0套
      |2套正在出租","65010元/m2","10套",""
"菜户营11号院","丰台
       菜户营 
              /板楼
                  / 1979年建成","30天成交0套
      |2套正在出租","65059元/m2","3套",""
"芳城东里","丰台
       方庄 
              /塔楼/板楼/塔板结合
                  / 1994年建成","30天成交0套
      |4套正在出租","65088元/m2","13套",""
"尚西泊图","丰台
       太平桥 
              /塔楼/板楼
                  / 2004年建成","30天成交1套
      |3套正在出租","65312元/m2","8套",""
"玉林里小区","丰台
       右安门外 
              /塔楼/板楼/塔板结合
                  / 1980年建成","30天成交4套
      |10套正在出租","65357元/m2","68套",""
"西府颐园","丰台
       岳各庄 
              /塔楼/板楼/塔板结合
                  / 2010年建成","30天成交0套
      |3套正在出租","65393元/m2","4套",""
"正阳小区","丰台
       北大地 
              /塔楼/板楼/塔板结合/平房
                  / 1998年建成","30天成交0套
      |6套正在出租","65403元/m2","23套",""
"开阳里八区","丰台
       北京南站 
              /塔楼/板楼
                  / 2002年建成","30天成交1套
      |1套正在出租","65507元/m2","5套",""
"丰益花园西区","丰台
       丽泽 
              /塔楼/板楼
                  / 2000年建成","共184个户型
        |
            30天成交0套
      |4套正在出租","65513元/m2","12套",""
"右外西二条","丰台
       右安门外 
              /板楼
                  / 1970年建成","30天成交0套
      |0套正在出租","65603元/m2","3套",""
"北京方向","丰台
       科技园区 
              /塔楼/板楼/塔板结合
                  / 2011年建成","30天成交1套
      |9套正在出租","65619元/m2","16套",""
"贾家花园15号院","丰台
       刘家窑 
              /塔楼/板楼/塔板结合
                  / 2009年建成","共60个户型
        |
            30天成交0套
      |2套正在出租","65649元/m2","5套",""
"六里桥3号院","丰台
       六里桥 
              /板楼
                  / 1997年建成","30天成交0套
      |0套正在出租","65810元/m2","0套",""
"盛鑫嘉园","丰台
       丽泽 
              /塔楼
                  / 2001年建成","30天成交1套
      |3套正在出租","66004元/m2","12套",""
"草桥欣园四区","丰台
       草桥 
              /板楼
                  / 2003年建成","共219个户型
        |
            30天成交1套
      |7套正在出租","66029元/m2","15套",""
"右外22号院","丰台
       北京南站 
              /板楼
                  / 1986年建成","30天成交0套
      |1套正在出租","66059元/m2","4套",""
"太平桥西里","丰台
       太平桥 
              /塔楼/板楼/塔板结合/平房
                  / 1980年建成","30天成交2套
      |7套正在出租","66061元/m2","63套",""
"菜户营甲86号院","丰台
       菜户营 
              /板楼
                  / 1993年建成","30天成交0套
      |1套正在出租","66203元/m2","3套",""
"未来假日","丰台
       马家堡 
              /板楼
                  / 2000年建成","30天成交0套
      |2套正在出租","66246元/m2","3套",""
"鹏润家园","丰台
       菜户营 
              /塔楼
                  / 2000年建成","30天成交1套
      |8套正在出租","66384元/m2","40套",""
"京品小区","丰台
       西罗园 
              /板楼/塔板结合
                  / 2005年建成","共81个户型
        |
            30天成交1套
      |1套正在出租","66408元/m2","4套",""
"开阳里一街","丰台
       北京南站 
              /板楼/塔板结合
                  / 1988年建成","30天成交0套
      |0套正在出租","66586元/m2","6套",""
"文体路乙11号院","丰台
       北大地 
              /塔楼
                  / 2001年建成","30天成交0套
      |0套正在出租","66663元/m2","0套",""
"京投银泰万科西华府","丰台
       科技园区 
              /板楼
                  / 2014年建成","30天成交0套
      |18套正在出租","66804元/m2","36套",""
"丰台北路46号","丰台
       七里庄 
              /板楼
                  / 2005年建成","30天成交0套
      |0套正在出租","66822元/m2","0套",""
"天伦北里","丰台
       菜户营 
              /塔楼/板楼
                  / 1990年建成","30天成交0套
      |1套正在出租","66928元/m2","12套",""
"北大街南里","丰台
       北大地 
              /板楼
                  / 1980年建成","30天成交1套
      |5套正在出租","67059元/m2","5套",""
